codigo_ibge,municipio,populacao,ano_populacao,ano_pib,pib_percapita,taxa_urbanizacao,taxa_cvli,taxa_tentativa_homicidio,taxa_lesao_dolosa,taxa_roubo_outros,taxa_roubo_veiculo,taxa_roubo_carga,taxa_furto_outros,taxa_furto_veiculo,taxa_estupro_total,taxa_trafico,total_ocorrencias_janela,n_ocorrencias,prop_via_publica,prop_noturno,cobertura_periodo,taxa_recuperacao_veiculo,prop_veiculo_motocicleta,prop_celular_em_furto_roubo,iegm_conceito,i_planejamento_conceito,i_fiscal_conceito,i_educ_conceito,i_saude_conceito,i_amb_conceito,i_cidade_conceito,i_gov_ti_conceito,iegm_ord,i_planejamento_ord,i_fiscal_ord,i_educ_ord,i_saude_ord,i_amb_ord,i_cidade_ord,i_gov_ti_ord,iegm_exercicio_ref,iegm_ano_apuracao,flag_sem_iegm,flag_pop_pequena,flag_capital,janela_anos,exposicao_anos,ano_populacao_ref
3502705,Apiaí,24886,2024,2023,49651.45061480351,78.4950172869636,8.036647110825363,6.697205925687803,380.4012965790672,14.733853036513167,4.018323555412682,1.3394411851375605,486.2171502049345,40.18323555412682,89.74255940421656,109.83417718127997,852,1024,0.3515625,0.6129032258064516,0.2421875,0.9714285714285714,0.7142857142857143,0.10546875,C+,C,B,C+,B,C,C,B,1.6667,1.0,3.0,2.0,2.6667,1.0,1.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3502754,Araçariguama,22168,2024,2023,217975.3247924937,87.79388532664251,9.022013713460844,21.051365331408636,330.8071694935643,97.73848189582581,57.13942018525202,55.63575123300854,780.404186214363,63.15409599422591,78.19078551666065,91.72380608685192,1054,1192,0.4697986577181208,0.5133333333333333,0.2516778523489933,2.128099173553719,0.0743801652892562,0.2902684563758389,C,C,C,C,C+,C,C+,B,1.0,1.0,1.0,1.3333,1.3333,1.0,1.6667,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3502804,Araçatuba,207775,2024,2023,55144.94044038022,98.3145449821111,16.20342517948101,16.04299522720892,420.80776480969,54.86704367705451,4.812898568162676,0.1604299522720892,1092.6884049251996,65.13456062246821,31.444270645329485,143.905667188064,11507,15235,0.4885461109287824,0.6077722548576593,0.14525763045618642,2.967845659163987,0.6591639871382636,0.10790941910075484,B,C,C+,B+,B,B,C,B+,2.6667,1.0,2.6667,4.0,2.6667,3.3333,1.3333,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3502903,Araçoiaba da Serra,33656,2024,2023,45257.725219871645,88.86662762383257,3.9616512162269233,4.952064020283655,328.8170509468346,54.472704223120196,20.798668885191347,5.9424768243403845,611.0847001030029,82.20426273670866,48.530227398779815,74.28096030425482,1247,1405,0.3644128113879004,0.5732758620689655,0.16512455516014235,1.6521739130434783,0.22608695652173913,0.14519572953736654,C+,C,B,C+,B,C,B+,B+,1.6667,1.0,2.6667,2.0,2.3333,1.0,3.3333,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503000,Aramina,5526,2024,2023,39663.22837495476,95.01845018450184,6.032090722644468,12.064181445288936,476.535167088913,78.4171793943781,6.032090722644468,30.160453613222344,784.1717939437808,30.160453613222344,24.128362890577872,72.38508867173363,252,331,0.37462235649546827,0.7567567567567568,0.11178247734138973,3.4,0.2,0.17220543806646527,C+,C,C+,B,B+,C,C+,C,1.3333,1.0,1.6667,2.0,3.3333,1.0,1.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503109,Arandu,7050,2024,2023,30813.90070921986,81.0312273057371,9.456264775413713,4.728132387706856,378.25059101654847,4.728132387706856,0.0,0.0,269.50354609929076,14.184397163120567,61.46572104018912,47.28132387706856,167,194,0.29381443298969073,0.3902439024390244,0.211340206185567,2.3333333333333335,0.0,0.03608247422680412,B,B,B,B,C+,C+,C+,C+,2.0,2.0,2.6667,2.0,1.3333,1.3333,1.6667,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503158,Arapeí,2355,2024,2023,22605.52016985138,67.6824034334764,0.0,0.0,566.1712668082095,14.154281670205238,0.0,0.0,396.3198867657466,28.308563340410476,42.462845010615716,70.77140835102618,79,88,0.2840909090909091,0.5666666666666667,0.3409090909090909,2.0,0.0,0.03409090909090909,C+,C,C+,C,B,C,C,C+,2.0,2.0,1.6667,2.0,2.3333,1.0,1.0,1.3333,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3503208,Araraquara,252318,2024,2023,58218.200841794875,98.50966857671284,4.623794840901825,8.058613865571752,344.2745530111473,70.94222370183657,12.153975010370512,2.774276904541095,1199.0160564578562,104.36565498035547,26.025359533075985,101.72348649984016,14185,17236,0.5480389881643073,0.564869029275809,0.1882687398468322,1.1165501165501166,0.3508158508158508,0.10953817591088419,C,C,C,C+,C+,B,C,C+,1.3333,1.0,1.3333,2.0,1.6667,3.6667,2.3333,2.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503307,Araras,135331,2024,2023,74061.91486060104,97.03207861476623,8.374528624877769,7.635599628565025,413.3076186042617,98.77017584047016,116.99709108285118,8.620838290315351,884.7443182517925,178.57450744224653,24.384656878320563,158.86973420724001,7715,9514,0.6073155350010511,0.6226765799256505,0.1130964893840656,1.1564685314685315,0.38286713286713286,0.11362203069161236,C,C,C,C,C+,C,C+,B+,1.0,1.0,1.3333,2.0,2.0,1.0,2.0,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503356,Arco-Íris,2085,2024,2023,65385.611510791365,63.894324853228966,0.0,15.987210231814549,367.70583533173465,15.987210231814549,0.0,0.0,431.65467625899277,31.974420463629098,15.987210231814549,47.961630695443645,58,73,0.2876712328767123,0.6666666666666666,0.1643835616438356,3.0,1.0,0.1095890410958904,C+,C,B,B,B,C+,B+,C+,1.6667,1.0,3.3333,2.0,2.3333,2.3333,2.6667,2.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3503406,Arealva,8280,2024,2023,36365.942028985504,78.58548585485855,8.051529790660226,0.0,462.96296296296293,20.128824476650564,8.051529790660226,0.0,752.8180354267311,40.25764895330113,48.309178743961354,108.69565217391305,360,414,0.2898550724637681,0.5833333333333334,0.2028985507246377,0.5769230769230769,0.4230769230769231,0.04106280193236715,C,C,B,B,B,C,C,C,1.3333,1.0,2.6667,2.6667,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503505,Areias,3625,2024,2023,20701.241379310344,77.49510763209393,18.39080459770115,73.5632183908046,680.4597701149424,18.39080459770115,9.195402298850574,0.0,570.1149425287357,18.39080459770115,55.17241379310345,128.73563218390805,171,198,0.3282828282828283,0.76,0.25252525252525254,4.0,0.0,0.06060606060606061,C,C,C,C,B,C,C,C,1.0,1.0,1.6667,1.0,2.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3503604,Areiópolis,10257,2024,2023,21615.18962659647,97.7492596248766,6.499626271489389,25.998505085957557,318.4816873029801,16.249065678723472,6.499626271489389,3.2498131357446947,519.9701017191511,3.2498131357446947,48.74719703617042,120.24308602255371,329,345,0.40869565217391307,0.5945945945945946,0.2144927536231884,4.25,0.75,0.10144927536231885,C+,C,B,B,B,C+,C+,B,2.0,1.0,2.6667,2.6667,3.0,2.3333,2.3333,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503703,Ariranha,7653,2024,2023,163596.23676989417,96.79031833727969,8.711180800557516,17.422361601115032,365.86959362341565,8.711180800557516,17.422361601115032,0.0,496.5373056317784,74.04503680473888,39.20031360250882,91.46739840585391,257,301,0.3289036544850498,0.5797101449275363,0.2292358803986711,1.0526315789473684,0.2631578947368421,0.06312292358803986,C+,B,C,B,B,C,C,C,2.3333,3.3333,2.0,2.6667,3.0,1.3333,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503802,Artur Nogueira,53157,2024,2023,40687.64226724608,93.61979166666666,6.8978058706598695,6.270732609690791,395.05615441051975,67.09683892369146,36.997322397175665,3.762439565814474,706.711565112152,142.34563023998095,35.743175875237505,260.86247656313685,2650,3246,0.5579174368453481,0.5408921933085502,0.16574245224892176,1.047457627118644,0.3728813559322034,0.14602587800369685,C+,C,B,B+,B,B,C+,C,2.0,1.0,2.6667,3.3333,2.6667,2.6667,2.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503901,Arujá,89943,2024,2023,115919.27109391504,97.02000507625928,5.559076303881347,7.412101738508463,394.69441757557564,248.67601332695892,150.09506020479637,14.453598390091503,757.8874027624903,153.80111107405062,35.20748325791519,36.31929851869147,4868,5272,0.6665402124430956,0.36583522297808013,0.25094840667678303,1.5842450765864333,0.3676148796498906,0.27712443095599393,C+,C,C+,C+,B,C+,B+,B+,2.0,1.0,2.3333,2.0,2.6667,1.6667,2.6667,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3503950,Aspásia,1873,2024,2023,35158.03523758676,78.44733984799132,0.0,35.59352197899982,409.325502758498,0.0,0.0,0.0,302.5449368214985,0.0,35.59352197899982,0.0,44,56,0.23214285714285715,0.8888888888888888,0.16071428571428573,,,0.017857142857142856,C+,C,B,B,B+,C,C,C+,1.6667,1.3333,3.0,1.6667,3.3333,1.0,1.0,1.3333,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3504008,Assis,104642,2024,2023,44748.84845473137,96.27350629628532,7.6451138166319454,10.512031497868925,456.4770041347324,47.144868535897,5.733835362473959,0.3185464090263311,943.5344635359926,76.13259175729313,31.536094493606775,114.35816084045284,5316,6940,0.5061959654178675,0.5352635486265775,0.1940922190201729,4.3138297872340425,0.5638297872340425,0.11412103746397695,C+,C+,B,B,B,C,C,B,2.6667,2.6667,3.3333,2.3333,2.6667,1.0,2.3333,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3504107,Atibaia,166043,2024,2023,56771.9446167559,89.67014819063708,3.81427300960193,5.621033908887055,328.42898124782937,79.89898199060886,28.908174388562,14.65483840531268,734.3479299538875,48.983295491730054,33.32470103125897,107.20114669091741,6900,7914,0.4840788476118271,0.5339393939393939,0.20849128127369218,2.470134874759152,0.23314065510597304,0.18246146070255242,C+,C,B,B,B,C,C+,C,2.0,1.0,2.6667,2.6667,2.6667,1.0,2.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3504206,Auriflama,13873,2024,2023,31973.761983709363,90.32281624306164,0.0,14.416492467382685,389.2452966193325,28.83298493476537,0.0,0.0,504.57723635839403,24.02748744563781,26.43023619020159,141.76217592926307,470,609,0.3448275862068966,0.6705882352941176,0.13957307060755336,2.857142857142857,0.8571428571428571,0.10344827586206896,C+,C,B,B,B,C+,C+,B,1.3333,1.0,3.0,3.0,2.3333,1.3333,1.3333,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3504305,Avaí,4519,2024,2023,110854.83514051781,66.16105286638413,7.376263185070444,14.752526370140888,671.2399498414103,14.752526370140888,7.376263185070444,0.0,641.7348971011286,66.38636866563398,73.76263185070444,331.93184332817,248,287,0.3170731707317073,0.42,0.17421602787456447,1.2,0.7333333333333333,0.10452961672473868,C+,C,B,C+,B,B,C,C,1.3333,1.0,1.6667,1.3333,2.3333,1.6667,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3504404,Avanhandava,11438,2024,2023,25857.230285014863,85.60774216460977,8.742787200559539,11.657049600746051,320.5688640205164,17.485574401119077,2.9142624001865127,0.0,504.1673952322667,52.456723203357235,46.628198402984204,174.85574401119075,391,448,0.3125,0.5130434782608696,0.25669642857142855,2.4615384615384617,0.46153846153846156,0.10714285714285714,C+,C,B,B,B,C,C+,C+,2.0,1.0,3.0,3.3333,2.6667,2.0,1.6667,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3504503,Avaré,96098,2024,2023,45875.43965535183,94.96040084047196,4.856153787453087,5.896758170478748,509.54927955489876,27.74945021401764,2.0812087660513225,0.6937362553504409,654.540156923141,34.68681276752204,58.96758170478748,116.54769089887408,4081,5030,0.3882703777335984,0.5280748663101604,0.14870775347912524,3.0641025641025643,0.48717948717948717,0.1021868787276342,C,C,C+,C,C+,C,B+,B,1.0,1.0,2.6667,1.3333,1.6667,1.0,3.6667,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3504602,Bady Bassitt,28909,2024,2023,26365.31875886402,95.67131327953044,5.7652172910397,6.91826074924764,373.5860804593725,16.14260841491116,9.224347665663519,0.0,450.8399921593045,55.34608599398112,40.3565210372779,63.41739020143669,886,1063,0.4656632173095014,0.5892116182572614,0.22671683913452492,1.7872340425531914,0.3829787234042553,0.062088428974600186,C,C,B,C,C+,C,C,C,1.0,1.0,3.0,1.0,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3504701,Balbinos,3963,2024,2023,20917.23441836992,97.42732184203756,50.46681806712087,8.411136344520145,1169.1479518883002,0.0,0.0,0.0,260.74522668012446,33.64454537808058,0.0,109.34477247876188,194,245,0.12244897959183673,0.6111111111111112,0.07346938775510205,2.0,0.0,0.004081632653061225,C,C,C+,C+,C,C,C,C,1.0,1.0,2.3333,1.3333,1.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3504800,Bálsamo,9854,2024,2023,37332.149380962044,92.72613588995414,10.148163182463973,6.76544212164265,395.778364116095,33.82721060821325,10.148163182463973,3.382721060821325,564.9144171571612,37.20993166903457,50.74081591231987,64.27170015560517,348,422,0.25118483412322273,0.6283783783783784,0.35071090047393366,2.125,0.125,0.1943127962085308,C+,C+,C,B,B,B,C,C,2.0,2.0,2.0,2.3333,3.0,3.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3504909,Bananal,10109,2024,2023,27939.855574240777,80.72023272143646,0.0,19.784350578692255,402.2817951000759,13.189567052461504,0.0,0.0,422.0661456787681,19.784350578692255,26.379134104923008,65.94783526230752,294,325,0.36,0.5340909090909091,0.27076923076923076,0.6666666666666666,0.5,0.08,C,C,B+,C,B,C,C,C,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505005,Barão de Antonina,3618,2024,2023,22223.051409618573,66.77994902293968,9.213193292795284,0.0,386.9541182974019,0.0,0.0,0.0,230.32983231988206,18.426386585590567,46.065966463976416,27.63957987838585,78,97,0.32989690721649484,0.8888888888888888,0.09278350515463918,0.75,0.25,0.020618556701030927,C,C,B,B,B,C,C,C,1.0,1.0,3.3333,2.0,3.0,1.0,1.0,1.6667,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3505104,Barbosa,5659,2024,2023,33031.100901219295,91.68439716312056,11.780644401248749,23.561288802497497,547.7999646580669,17.670966601873122,0.0,0.0,971.9031631030217,64.7935442068681,76.57418860811686,100.13547741061437,308,343,0.2857142857142857,0.6818181818181818,0.2565597667638484,4.6,0.4,0.11661807580174927,C+,C,B,B,B,C,C,B+,1.3333,1.0,2.6667,2.3333,2.6667,1.0,1.0,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505203,Bariri,32405,2024,2023,57514.70452090727,96.61971830985917,5.143239212055753,13.372421951344958,501.9801470966414,37.03132232680142,3.085943527233452,0.0,840.40528724991,57.60427917502443,46.28915290850178,158.41176773131718,1617,1884,0.4129511677282378,0.5987903225806451,0.2632696390658174,1.8269230769230769,0.28846153846153844,0.09394904458598727,C,C,B,C,C,C,C,C+,1.0,1.0,2.3333,1.3333,1.0,1.0,1.3333,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505302,Barra Bonita,35159,2024,2023,59100.11661310049,98.6723344785419,0.0,5.688443926163998,270.2010864927899,31.286441593901987,3.792295950775998,0.0,876.9684386169497,57.83251324933397,36.97488552006598,114.71695251097395,1474,1813,0.5239933811362383,0.5652173913043478,0.2029784886927744,1.6774193548387097,0.5161290322580645,0.14065085493656923,C+,C,C+,B,B,C,C,B,2.3333,1.0,2.6667,3.3333,2.3333,2.0,2.0,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505351,Barra do Chapéu,5256,2024,2023,38597.79299847793,36.76385402587372,0.0,6.341958396752917,164.89091831557585,0.0,0.0,0.0,95.12937595129375,12.683916793505833,69.76154236428209,6.341958396752917,56,72,0.4166666666666667,0.4444444444444444,0.125,0.25,0.25,0.1111111111111111,C,C,C,C+,B,C,C,B,1.0,1.0,1.3333,2.0,2.3333,1.0,1.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505401,Barra do Turvo,6922,2024,2023,20970.673215833573,44.968004653868526,9.631127805065974,38.524511220263896,462.29413464316673,134.83578927092364,28.89338341519792,96.31127805065974,910.1415775787344,33.70894731773091,144.4669170759896,149.28248097852259,417,484,0.32644628099173556,0.4435483870967742,0.256198347107438,1.7272727272727273,0.0,0.1322314049586777,C,C,B,C,C,C+,C,C,1.0,1.0,2.6667,1.0,1.0,1.3333,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505500,Barretos,126600,2024,2023,53044.34439178515,97.0437196391395,5.265929436545551,14.218009478672986,474.46024223275407,71.87993680884676,8.952080042127436,2.6329647182727753,1388.098999473407,92.68035808320168,54.76566614007372,233.0173775671406,8910,10053,0.41052422162538543,0.6542222222222223,0.22381378692927484,2.986159169550173,0.356401384083045,0.18929672734507114,C,C,C+,B,B,C,C,B+,1.0,1.0,1.6667,2.3333,2.0,1.0,1.0,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505609,Barrinha,33181,2024,2023,22228.986468159488,99.40483609622336,10.045909807821745,7.032136865475222,321.46911385029586,53.24332198145525,12.055091769386094,1.0045909807821745,395.80884642817676,52.23873100067307,29.133138442683062,94.43155219352441,972,1062,0.4322033898305085,0.6155717761557178,0.3870056497175141,0.7419354838709677,0.3548387096774194,0.1497175141242938,C,C,B,C,C,C,C,C,1.0,1.0,2.6667,1.0,1.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505708,Barueri,330339,2024,2023,216888.438846155,99.96366198696256,4.137164145519199,5.146228571255589,327.74412547917944,215.93978710758745,54.287666104617784,13.824182632588542,874.5561377857291,154.08413780994675,29.969213444370784,53.98494677689686,17181,19561,0.6827871785696028,0.451380042462845,0.24078523592863352,1.51440329218107,0.5138888888888888,0.2451306170441184,C+,C,B,C+,B,B,C+,B,1.6667,1.6667,3.3333,1.6667,2.0,1.6667,1.6667,2.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505807,Bastos,21900,2024,2023,72904.24657534246,87.03436729758639,1.5220700152207,6.0882800608828,286.1491628614917,24.3531202435312,6.0882800608828,0.0,689.4977168949772,25.875190258751903,41.09589041095891,41.09589041095891,737,938,0.4157782515991471,0.49609375,0.27292110874200426,1.5,0.35,0.06609808102345416,B,C,B,C+,B+,C+,B,B+,2.3333,1.0,2.3333,2.0,4.0,1.6667,3.3333,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3505906,Batatais,59873,2024,2023,55595.84453760459,97.13023526591556,2.7836698790217067,7.2375416854564385,296.18247512790964,62.91093926589058,12.804881443499852,2.7836698790217067,753.261069263274,70.70521492715136,34.51750649986917,165.90672478969373,2531,3218,0.4860161591050342,0.6171428571428571,0.2719080174021131,1.5853658536585367,0.34146341463414637,0.10627719080174021,B,C,B,B,B+,B,B+,B,2.0,1.0,2.3333,2.6667,3.3333,1.6667,2.6667,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506003,Bauru,391740,2024,2023,52725.68285087048,97.56637284845417,8.168683310358912,12.33811541668794,470.80546621058187,80.66574768979424,12.508296318987085,0.17018090229914398,1167.8664420278756,95.89693844556763,44.67248685352529,90.87660182774289,23316,27873,0.5203960822301151,0.5177895533686601,0.23696767481074876,3.7463054187192117,0.5394088669950738,0.13098697664406414,C,C,C+,C+,B,C,C,C+,1.0,1.0,2.3333,2.0,2.6667,1.0,1.6667,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506102,Bebedouro,78210,2024,2023,68324.5237181946,96.53542482290862,7.245450283424967,11.081276904061713,368.2393555811277,74.58551762349231,11.081276904061713,2.557217747091165,708.7755189021012,94.6170566423731,25.57217747091165,195.20095469462558,3517,4467,0.4913812402059548,0.6537717601547389,0.11573763152003581,3.775,0.3875,0.12693082605775688,C+,C,C,B,B,C+,C+,C+,1.3333,1.0,1.0,3.0,2.3333,1.6667,2.6667,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506201,Bento de Abreu,2642,2024,2023,109015.89704769115,92.36377590176517,12.616704516780217,12.616704516780217,290.184203885945,0.0,0.0,0.0,492.0514761544285,12.616704516780217,25.233409033560434,50.46681806712087,71,79,0.3291139240506329,0.4117647058823529,0.21518987341772153,,,0.11392405063291139,C+,B,C+,C+,B,C+,C,C,2.0,2.0,2.6667,2.0,2.3333,2.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3506300,Bernardino de Campos,11852,2024,2023,51088.33952075599,82.93271301800638,2.8124648441894475,11.24985937675779,486.55641804477443,25.31218359770503,5.624929688378895,0.0,1237.484531443357,14.062324220947238,53.4368320395995,129.37338283271458,699,792,0.26641414141414144,0.6018099547511312,0.27904040404040403,1.6666666666666667,0.16666666666666666,0.06186868686868687,C+,C,B,C+,C+,C,C+,C,1.3333,1.0,2.0,2.0,2.0,1.0,1.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506359,Bertioga,66873,2024,2023,39829.976223588,98.94528572318814,9.470688219959227,12.461431868367404,558.2721477028597,452.59920545910404,39.37812470404099,2.4922863736734806,1914.5743922559677,137.57420782677613,59.814872968163534,100.68836949640861,6595,7125,0.6342456140350877,0.44112769485903813,0.2538947368421053,1.4657142857142857,0.5485714285714286,0.22736842105263158,C+,C,B,B,B,B,C,B,2.0,1.0,3.0,3.0,2.6667,2.3333,2.3333,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506409,Bilac,7455,2024,2023,41280.348759222,93.96092362344582,0.0,8.94254415381176,335.345405767941,8.94254415381176,4.47127207690588,0.0,465.0122959982115,31.298904538341155,26.82763246143528,44.7127207690588,207,265,0.30943396226415093,0.6,0.11320754716981132,1.2,0.6,0.12075471698113208,C+,C,B,B+,B+,C,C+,C,2.3333,1.6667,3.0,3.3333,3.3333,1.0,1.6667,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506508,Birigui,122988,2024,2023,39568.819722249325,97.84331688785416,6.775728797389447,9.486020316345225,358.0295096540584,64.23390899925197,4.878524734120401,0.0,871.9007816480741,74.26198761938834,39.02819787296321,62.878763239774074,5503,7612,0.4653179190751445,0.6422413793103449,0.12191276931161324,3.793103448275862,0.7192118226600985,0.12887545980031528,C+,C,C+,B,C+,C,B,B,1.3333,1.0,2.3333,3.0,1.6667,1.0,3.0,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506607,Biritiba Mirim,30526,2024,2023,36412.92668544847,81.53151635616346,5.459826595907314,4.367861276725852,372.3601738408788,28.39109829871803,12.01161851099609,0.0,573.281792570268,27.29913297953657,54.59826595907314,56.78219659743606,1039,1153,0.3417172593235039,0.6376146788990825,0.18907198612315698,1.0,0.3142857142857143,0.16652211621856028,C,C,C,C,C,C,C,C,1.0,1.0,1.3333,1.0,1.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506706,Boa Esperança do Sul,13135,2024,2023,48208.29843928436,94.02835567884112,5.075498033244512,7.613247049866768,487.24781119147315,38.06623524933384,10.150996066489023,0.0,784.1644461362771,43.14173328257836,58.368227382311886,238.54840756249206,659,759,0.2898550724637681,0.49107142857142855,0.14756258234519104,2.210526315789474,0.21052631578947367,0.08959156785243742,C,C,B+,B,C,C,C+,C+,1.0,1.0,3.0,1.6667,1.0,1.0,1.6667,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506805,Bocaina,11467,2024,2023,33258.56806488184,94.9551469935163,2.9068922415046075,5.813784483009215,433.1269439841865,2.9068922415046075,0.0,8.720676724513822,735.4437371006657,23.25513793203686,40.696491381064504,107.55501293567048,468,513,0.32943469785575047,0.591304347826087,0.22417153996101363,10.0,1.0,0.06237816764132553,C+,B,C+,C,B,C,B,C+,1.6667,2.3333,2.3333,1.0,2.3333,1.0,3.0,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3506904,Bofete,10688,2024,2023,28983.252245508982,71.40535372848949,3.1187624750499,15.5938123752495,321.2325349301397,21.831337325349303,6.2375249500998,0.0,707.9590818363273,31.187624750499,65.4940119760479,159.0568862275449,427,505,0.4514851485148515,0.5178571428571429,0.22178217821782178,1.4166666666666667,0.6666666666666666,0.047524752475247525,C,C,C+,C,C+,C,C,C,1.0,1.0,2.6667,1.0,1.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3507001,Boituva,63415,2024,2023,70553.18142395333,96.22468525400696,12.089673841625272,13.666587820967699,316.9597098478278,96.71739073300218,57.82017924255566,8.410207889826276,1111.7243554364109,91.98664879497491,38.89721149044653,253.88315067413075,3809,4713,0.57967324421812,0.6839762611275965,0.14300869934224486,1.5953947368421053,0.3092105263157895,0.1283683428813919,C+,C,C,C+,B,B+,C,B+,2.0,1.0,1.6667,2.3333,2.6667,3.0,1.3333,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3507100,Bom Jesus dos Perdões,22501,2024,2023,72326.16328163193,92.41116059256566,1.4814156407863355,5.925662563145342,331.8371035361391,48.886716145949066,20.739818971008695,5.925662563145342,647.3786350236286,84.44069152482112,35.55397537887205,128.8831607484112,885,983,0.40183112919633773,0.5331010452961672,0.29196337741607326,0.9333333333333333,0.48,0.1373346897253306,C,C,B,C,C+,C,C,C+,1.0,1.0,3.0,1.0,1.6667,1.0,1.0,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3507159,Bom Sucesso de Itararé,3610,2024,2023,21464.54293628809,69.67651195499298,0.0,18.467220683287163,360.1108033240997,0.0,0.0,0.0,286.24192059095105,9.233610341643582,92.33610341643582,36.934441366574326,87,104,0.25961538461538464,0.4117647058823529,0.16346153846153846,2.0,0.0,0.11538461538461539,C,C,B+,C+,C+,C,C,C,1.0,1.0,2.6667,1.3333,2.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3507209,Borá,928,2024,2023,130346.9827586207,81.36714443219405,0.0,0.0,359.1954022988506,0.0,0.0,0.0,538.7931034482759,71.83908045977012,0.0,0.0,27,34,0.47058823529411764,0.75,0.11764705882352941,0.0,0.5,0.058823529411764705,C+,C,B,B,B,B,C+,A,1.3333,1.0,2.3333,2.0,2.3333,2.3333,1.3333,3.6667,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3507308,Boracéia,4823,2024,2023,136333.19510678,94.27359490986214,6.911327666044646,6.911327666044646,725.689404934688,20.733982998133943,13.822655332089292,0.0,663.4874559402862,69.11327666044647,27.645310664178584,62.201948994401825,231,246,0.34959349593495936,0.5813953488372093,0.17479674796747968,2.272727272727273,0.45454545454545453,0.04065040650406504,C+,C,B,C+,B+,C+,C,C+,1.6667,1.0,2.6667,1.6667,3.6667,1.3333,2.6667,1.3333,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
